Year,Geography,Immig.,Reason,Age group,Both sexes,Men,Women
2007,Ontario,      Recent immigrants 5+ years,  Own illness,25-54,5.4,1.5,3.9
2007,Ontario,      Recent immigrants 5+ years,  Own illness,55+,6,1.9,4.1
2007,Ontario,      Recent immigrants 5+ years,  Caring for children,15+,25.8,0,24.3
2007,Ontario,      Recent immigrants 5+ years,  Caring for children,15-24,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Caring for children,25-54,25,0,23.7
2007,Ontario,      Recent immigrants 5+ years,  Caring for children,55+,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,15+,7.8,0,6.8
2007,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,15-24,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,25-54,4.7,0,4.4
2007,Ontario,      Recent immigrants 5+ years,  Other personal or family responsibilities,55+,3,0,2.4
2007,Ontario,      Recent immigrants 5+ years,  Going to school,15+,47.4,20.5,26.9
2007,Ontario,      Recent immigrants 5+ years,  Going to school,15-24,39.4,17.9,21.5
2007,Ontario,      Recent immigrants 5+ years,  Going to school,25-54,7.7,2.5,5.2
2007,Ontario,      Recent immigrants 5+ years,  Going to school,55+,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Personal preference,15+,67.6,22.8,44.8
2007,Ontario,      Recent immigrants 5+ years,  Personal preference,15-24,2.3,0,1.5
2007,Ontario,      Recent immigrants 5+ years,  Personal preference,25-54,21.1,5.5,15.6
2007,Ontario,      Recent immigrants 5+ years,  Personal preference,55+,44.2,16.6,27.7
2007,Ontario,      Recent immigrants 5+ years,  Other voluntary,15+,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Other voluntary,15-24,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Other voluntary,25-54,0,0,0
2007,Ontario,      Recent immigrants 5+ years,  Other voluntary,55+,0,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15+,40.3,13.7,26.6
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15-24,3.7,1.8,1.9
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",25-54,25.2,7.9,17.2
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",55+,11.4,3.9,7.5
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15+,7.1,2.2,4.9
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",25-54,4.5,0,3.4
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",55+,1.8,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15+,14.2,5.6,8.7
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15-24,2.4,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",25-54,9.5,3.6,5.9
2007,Ontario,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",55+,2.3,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15+,6.8,2.6,4.2
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",25-54,4.3,1.5,2.8
2007,Ontario,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",55+,1.6,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15+,47.5,15.8,31.7
2007,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15-24,21.7,8.8,12.9
2007,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",25-54,22.4,5.6,16.7
2007,Ontario,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",55+,3.4,0,2.1
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,15+,1.5,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,25-54,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Own illness,55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,15+,6.2,0,5.9
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,25-54,6.1,0,5.7
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Caring for children,55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,25-54,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,15+,19,7.3,11.7
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,15-24,17.3,7,10.3
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,25-54,1.7,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Going to school,55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,15+,5.2,2.2,2.9
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,25-54,2.7,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Personal preference,55+,1.5,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,25-54,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years",  Other voluntary,55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15+,7.5,2.7,4.8
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",25-54,5.5,2,3.5
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, did not look for full-time work in last month",55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15+,1.7,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",25-54,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15+,3.2,0,1.8
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",25-54,1.7,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Business conditions, looked for full-time work in last month",55+,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",15+,1.7,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",25-54,0,0,0
2007,Ontario,"          Recent immigrants, 5+ to 10 years","  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2007,Ontario,"          Established immigrants, 10+ years","Part-time employment, all reasons",15+,182.3,57.8,124.6
2007,Ontario,"          Established immigrants, 10+ years","Part-time employment, all reasons",15-24,28.3,13.6,14.6
2007,Ontario,"          Established immigrants, 10+ years","Part-time employment, all reasons",25-54,85.7,19.9,65.8
2007,Ontario,"          Established immigrants, 10+ years","Part-time employment, all reasons",55+,68.4,24.3,44.1
2007,Ontario,"          Established immigrants, 10+ years",  Own illness,15+,10,2.9,7.1
2007,Ontario,"          Established immigrants, 10+ years",  Own illness,15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Own illness,25-54,4.3,0,3.1
2007,Ontario,"          Established immigrants, 10+ years",  Own illness,55+,5.5,1.6,3.9
2007,Ontario,"          Established immigrants, 10+ years",  Caring for children,15+,19.5,0,18.4
2007,Ontario,"          Established immigrants, 10+ years",  Caring for children,15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Caring for children,25-54,18.9,0,17.9
2007,Ontario,"          Established immigrants, 10+ years",  Caring for children,55+,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Other personal or family responsibilities,15+,6.4,0,5.5
2007,Ontario,"          Established immigrants, 10+ years",  Other personal or family responsibilities,15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Other personal or family responsibilities,25-54,3.7,0,3.4
2007,Ontario,"          Established immigrants, 10+ years",  Other personal or family responsibilities,55+,2.7,0,2
2007,Ontario,"          Established immigrants, 10+ years",  Going to school,15+,28.4,13.2,15.2
2007,Ontario,"          Established immigrants, 10+ years",  Going to school,15-24,22.1,10.9,11.2
2007,Ontario,"          Established immigrants, 10+ years",  Going to school,25-54,6.1,2.2,3.9
2007,Ontario,"          Established immigrants, 10+ years",  Going to school,55+,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Personal preference,15+,62.5,20.5,41.9
2007,Ontario,"          Established immigrants, 10+ years",  Personal preference,15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Personal preference,25-54,18.4,4.1,14.3
2007,Ontario,"          Established immigrants, 10+ years",  Personal preference,55+,42.7,16.1,26.6
2007,Ontario,"          Established immigrants, 10+ years",  Other voluntary,15+,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Other voluntary,15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Other voluntary,25-54,0,0,0
2007,Ontario,"          Established immigrants, 10+ years",  Other voluntary,55+,0,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15+,32.8,11,21.8
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15-24,2.3,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",25-54,19.6,5.9,13.7
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",55+,10.9,3.7,7.2
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15+,5.4,1.5,3.8
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",25-54,3.2,0,2.4
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",55+,1.8,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15+,11.1,4.2,6.9
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15-24,0,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",25-54,7.8,3,4.8
2007,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",55+,2.1,0,0
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15+,5.1,1.9,3.2
2007,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
